id;owner;buyer
01H7HTRFVNR0MQ9N1K26VVYBDJ;33;74
01H7HTRFVNBPBNKDMJ2ZKBJR9V;10;92
01H7HTRFVPGTCTN4W2A9NS8HWP;5;24
01H7HTRFVP8G6HQHSK860TABXM;55;27
01H7HTRFVPYZS3NDRCFEBN3EY6;97;36
01H7HTRFVQ8BT77JFMECT4J259;88;97
01H7HTRFVQPZDPCBFTJR402Y2N;3;65
01H7HTRFVQ5PX1QQ3SG4XHM30M;61;52
01H7HTRFVQ1XFJS0G7FHAHHWFW;27;87
01H7HTRFVRTYSS9WX2TH1JNB0D;55;95
01H7HTRFVRK8FQ1466P24WPM2Y;56;55
01H7HTRFVR2CWMDT0XC5TAB6K3;66;6
01H7HTRFVRFVKR3PSJANJER2J7;39;95
01H7HTRFVS465K12KJJCCDE05Q;96;32
01H7HTRFVSSNRGDFTGVWMX4336;49;40
01H7HTRFVS6QD6JSQK79ZMD5T0;56;86
01H7HTRFVT2B93JMK9PF4A84NF;16;69
01H7HTRFVTHF1VRC1YPQDEHK05;7;48
01H7HTRFVTS52QQMV5VN3MHHF1;17;13
01H7HTRFVTBC6CFRFEPNHCC96B;47;79
01H7HTRFVV21FWG13SRKMVKX07;19;41
01H7HTRFVV7TG03EDVSP0BJVF2;7;47
01H7HTRFVVF7QAQKZP2FS2W7DX;96;53
01H7HTRFVW9VFFY0Y244N8YXGC;96;61
01H7HTRFVW0G1ZWR3ZJCXX1QR5;49;19
01H7HTRFVW8BH675RBXC2JHNZX;6;21
01H7HTRFVWZRDN4NYFJY25KRPQ;29;75
01H7HTRFVXQH7MDNB8FN8CYZS1;39;45
01H7HTRFVX6XAA02YVJCV9CXS9;48;26
01H7HTRFVXWHHTATY6VER78YBT;9;14
01H7HTRFVXBTY01A2BSB5739KK;85;69
01H7HTRFVYBT68G7CYPKCE4AQD;59;95
01H7HTRFVYT0W7YMTTEY0ZTH4J;90;81
01H7HTRFVZQYT45GBTWZ2795TP;66;81
01H7HTRFVZ4ENMS760WTA6PEEW;70;44
01H7HTRFVZK4253MVMZAXEYJ4C;5;16
01H7HTRFVZW93KAW1N1S9EM3QZ;38;93
01H7HTRFW0P3BQE1E6S026QK2H;50;86
01H7HTRFW0MMF487RAP8E43Y02;33;98
01H7HTRFW0ANYXPSZBDP6RPW63;98;97
01H7HTRFW03ACC5E2P1VRX26P4;69;68
01H7HTRFW1YEXAGZ5XK6B4TMZD;41;59
01H7HTRFW1G87WBTBND0TSD9F5;48;20
01H7HTRFW15RHNR7R6TWCNCA9Y;99;92
01H7HTRFW20E7RPQ8MAXNZXBGR;78;44
01H7HTRFW24KPTDRVM6097MS78;25;46
01H7HTRFW2HN6611RY20FKWH2X;82;32
01H7HTRFW3QQDQTK22Q50HPGM2;43;10
01H7HTRFW3QHZCPWEZJWAAR85C;94;68
01H7HTRFW32ESA36ZQE1CAN71J;69;26
01H7HTRFW3KVEZGRZ55DT3A169;62;69
01H7HTRFW4WFMWFAE067WEKCCX;90;9
01H7HTRFW4QAEXS01DARWE78Q8;73;24
01H7HTRFW47FJBS4DN75NG3SYN;99;64
01H7HTRFW5BBFYJB5DVPTMKSQP;59;4
01H7HTRFW5WTHZHK4FH3Q3D0G4;81;50
01H7HTRFW53T87XY5T5MC7JE5Y;90;73
01H7HTRFW5570SPFCYD8AZ6YCX;12;20
01H7HTRFW6XGNRRG5ER2175NRB;68;19
01H7HTRFW6DZJ4M8TNP27PQBNJ;65;82
01H7HTRFW64SBWRG4TV9ACBNPX;28;1
01H7HTRFW7XPBBPWC23F8JV3NY;50;5
01H7HTRFW70XFWV2HVCMGPJ0TD;95;42
01H7HTRFW7QKKMNGXXG7B6NN87;90;8
01H7HTRFW7JB77TM3J47WP0241;22;72
01H7HTRFW867ZJ0958MM13FW1H;39;82
01H7HTRFW8DY9QN4T7P0NS3KQK;18;16
01H7HTRFW89XDBB3Y0MECRB4Y3;36;30
01H7HTRFW9ZGF2X9X7Y0KC17G3;72;68
01H7HTRFW9JTNVE4155CWATW4W;57;93
01H7HTRFW913VS2T5GV0MGWQGV;88;21
01H7HTRFWA65P1G0W8HGTT9SXQ;1;19
01H7HTRFWABW4GGHNJNX64QF4B;44;38
01H7HTRFWA86GER27T2F41KPBM;84;62
01H7HTRFWAP4A3CBHYRB2EM94C;4;38
01H7HTRFWBF3676672NVYB5Z8D;22;93
01H7HTRFWB8PW1A8D1SWYDJHXD;35;36
01H7HTRFWB6NGHVMMDW5FPB273;35;62
01H7HTRFWCKRE99DYQW0KDKR7A;65;46
01H7HTRFWC25D00G6P009XXG7H;5;72
01H7HTRFWCW06AC97W0H0V1WX8;33;15
01H7HTRFWD9PXF8AENGNJAS9FE;54;16
01H7HTRFWDPTST27G1Q16508HG;90;79
01H7HTRFWDEY18ZFNVCH7QHV5F;43;18
01H7HTRFWDFFX0CEB1YE9CQG1E;98;11
01H7HTRFWEY1YJNT9VFZ33SWK2;93;9
01H7HTRFWEEM4CPR1AXA8EQ979;4;95
01H7HTRFWEAV0A5RFJQHFCWSHP;29;96
01H7HTRFWEGHDTHFQWTZA3KBDP;91;22
01H7HTRFWFTKZ8TS6WD7E3T9TY;30;22
01H7HTRFWF3PX97TYRRFKMEW9P;86;81
01H7HTRFWFGNDYX92HYN9FSNQG;39;87
01H7HTRFWGN62CZHRA8FT50D9D;45;29
01H7HTRFWGCG3BBZNDFCZZG53N;1;36
01H7HTRFWGY6JY8Q9A0WHAAJ1M;79;81
01H7HTRFWGS60YA7BRCF2HHSQQ;90;82
01H7HTRFWHNBQDWA3DJSBGM6FQ;67;85
01H7HTRFWH4XVVT4TGNDYRDBQP;56;81
01H7HTRFWH90Q55FWSPMWFA0BN;74;59
01H7HTRFWHAXJSPM9PZHYTSD4G;28;12
01H7HTRFWJ8KR8S3QNH40TJRMN;28;91
01H7HTRFWJ81BK8Q6EF0GEWEPP;69;45
01H7HTRFWJT274FG7Y8GB2BBKZ;37;84
01H7HTRFWKSC3FE4MA45MPC4JP;38;37
01H7HTRFWKW9DQT3AQVQZE861D;47;63
01H7HTRFWKBNDW15F7HFH1A5YS;5;94
01H7HTRFWMYGJPVKK05A293P79;73;83
01H7HTRFWM1NQ7YRQSF21A206R;72;3
01H7HTRFWMJ18WCAG4XVMNJ7TC;61;99
01H7HTRFWM2GJGVJY2G4AA5V72;50;75
01H7HTRFWNNHYHBGSZEB2NBQTP;19;77
01H7HTRFWNSPBNMW70P0WBM9RB;48;25
01H7HTRFWN757GWGNDYNGCP62Y;55;11
01H7HTRFWPCZSD795PWXQ9TFJB;37;72
01H7HTRFWP139CXECPAPJZY3PW;13;40
01H7HTRFWPE028JY2S4XA41BXB;27;9
01H7HTRFWP3MGXSTW4P1498J5G;69;84
01H7HTRFWQVTDMTH1FJ3FHB0V2;82;65
01H7HTRFWQEQGJHQ90XBRMV6EP;14;97
01H7HTRFWQQYCW0MHVQRS45YRP;63;47
01H7HTRFWRSYPVXRP48BYP8S05;2;29
01H7HTRFWRNYKXPWJ00JZAFBQJ;62;53
01H7HTRFWRTZP3HTAGVMRPKW72;13;81
01H7HTRFWRD7F6H3WVCVWSHGQ6;13;23
01H7HTRFWS27PM9YPAPS3YBJAA;15;74
01H7HTRFWSSDR3XED1RS21FF5F;14;50
01H7HTRFWSCBGBQ9Z20QTJSAS3;33;78
01H7HTRFWSNA7XSEVCBMHEK3NB;40;71
01H7HTRFWT6CHGWG7CES7K6C3R;74;30
01H7HTRFWV21WMKAQNPPQ2SZ0K;66;30
01H7HTRFWV1KNY1HCJPTCTCV19;71;40
01H7HTRFWVX80FBDTVPZES6YXD;84;50
01H7HTRFWWRH4ES69SEVGCRXSC;90;54
01H7HTRFWWGH708732535C5VKB;60;21
01H7HTRFWWV29K645QJRGGGJFX;58;57
01H7HTRFWWJNBRGZDK1NB32JW4;92;35
01H7HTRFWXA1T4JJJSHHQ26B4H;20;65
01H7HTRFWXEZD99PWVGNBX62HY;86;41
01H7HTRFWXF7S8BMAWA078X6S0;86;41
01H7HTRFWXJQV4X7HK5XQJE6HR;58;86
01H7HTRFWYK9CTHCX9GM4JMANC;3;94
01H7HTRFWYZGHP3G1M0YSTEBSP;57;58
01H7HTRFWY02YJZNAXH17RWB12;44;16
01H7HTRFWZM82XARV2MM737BHN;82;74
01H7HTRFWZP0DZSFP6Y98H08ZM;5;43
01H7HTRFWZZ1JAKMHNW7E13TYZ;53;51
01H7HTRFWZVH0N3GBERPVBBSBR;76;20
01H7HTRFX0XPXPRWERPM06J654;7;44
01H7HTRFX090A8J1ESD538MYEB;98;69
01H7HTRFX05124TJ3CFRZWBH5Q;98;94
01H7HTRFX17VTZJJPNS1YCYF2A;53;16
01H7HTRFX1GPWRF6SFQ8Z2YP4M;55;97
01H7HTRFX11SS9184RS1N3VSRB;95;90
01H7HTRFX1C01X5HYQ89D3BK6V;87;79
01H7HTRFX2K6E5S87NHQCP18A5;64;4
01H7HTRFX2TBKSFJMHFX1BG5C1;83;72
01H7HTRFX2QPKA0DZ95XWG39G1;76;26
01H7HTRFX21F2SMX6DC3ZWJ3JY;37;66
01H7HTRFX3SYTC6HMZMF9ZERQX;32;35
01H7HTRFX30M3X2WPZYDGVJV6Q;44;92
01H7HTRFX37ZTMFF76QYP361D1;6;93
01H7HTRFX4JSJ9X58D1496A6ZS;51;1
01H7HTRFX4F84W43ZHVMSKKR50;9;45
01H7HTRFX40GBP1ADRT7EM2FFB;56;41
01H7HTRFX4MW9A5P6RY9A98KVS;88;98
01H7HTRFX5JQ99QHYVW2HAMTQM;49;85
01H7HTRFX5YHZWTY7B5GXAE0X5;96;76
01H7HTRFX5MA20PSQN0XT31VN8;53;41
01H7HTRFX6VXV94SK06R0HDAX7;28;97
01H7HTRFX6KQBSJ2VXAYXCATX9;62;53
01H7HTRFX6XW45NWTPZMSRXWH7;63;87
01H7HTRFX6VZZKGGS7RZ99SAWW;69;41
01H7HTRFX7KEXAYC7VE7S0M36E;69;94
01H7HTRFX7JT9GWZ6G7C85RYQC;70;42
01H7HTRFX7A2RW329HH4HQRNMN;40;55
01H7HTRFX8N46HNME6ATAEANBK;85;81
01H7HTRFX8A8TX69BQ462BQ3MY;41;44
01H7HTRFX8JZ0BCFGAN5X6P6PH;46;92
01H7HTRFX97FZP9992CV0G0964;91;83
01H7HTRFX939VRJKJFNMFH5CCM;65;100
01H7HTRFX9TEB1TW37HC5JVSTK;66;66
01H7HTRFX9K927ATZ8T7K3B01Y;84;48
01H7HTRFXADFPZP4RC7Q408MSK;32;21
01H7HTRFXAC28ZC5FXVJA7GXJ9;31;38
01H7HTRFXAZDCD6R163T2S8X5Y;49;23
01H7HTRFXBQGJ4SJVN39T9KA7V;100;89
01H7HTRFXBJRN5BKQCM4S76AA8;4;18
01H7HTRFXBFRQ4RQXBTKMYB9KS;1;86
01H7HTRFXCPHQESN05Z22AX729;38;49
01H7HTRFXCC9HR0J7ZQ5NE2S87;46;17
01H7HTRFXCPDYZ2DBM8EE20K9A;13;37
01H7HTRFXCZEXS4SJYT9FEV9SA;54;91
01H7HTRFXD76Z9JB555MTGMQDQ;84;47
01H7HTRFXDEJ5BWRQX593EW9DB;96;31
01H7HTRFXDBDTBF0XZ0ZJ28HMX;97;56
01H7HTRFXDJVB0HA1F25XC64XY;92;58
01H7HTRFXEXZW513V1KRMDVJ45;65;10
01H7HTRFXED1GTJEAQ52K9NBPT;97;89
01H7HTRFXE82G79F7JQVWSWKEG;20;51
01H7HTRFXFXK3EWH5HF82FM2P5;44;65
01H7HTRFXFKSHF19M4JAYR7KV4;14;77
01H7HTRFXFJJVS5KZ01XZKRSBD;85;80
01H7HTRFXFHPT60D018WPM8HSB;36;1
01H7HTRFXGXE0M7RGGWS6AR52S;35;4
01H7HTRFXGM48Z8WNEWD0Y0HAF;92;46
01H7HTRFXG6AVEWGPYYWCRDT44;86;81
01H7HTRFXGTA2VBPHDDRJWY5FM;12;34
01H7HTRFXH3Z8E780BF8HX48W3;65;66
01H7HTRFXHF63M7WENSXBZKHFC;97;20
01H7HTRFXHSBJ06KMJZJX32PRM;52;72
01H7HTRFXJJ6AY3ACZAG2990QC;52;81
01H7HTRFXJE1N72YDGKE05P062;66;79
01H7HTRFXJYC8VD1W2D5C0YV6Q;47;15
01H7HTRFXJ6JYX6JN60B495024;98;29
01H7HTRFXKC2KR5FFENAQ0JM0K;51;44
01H7HTRFXKTSJB1F49SERTK5J4;95;74
01H7HTRFXKE2JDMGHKJ2R226TE;93;58
01H7HTRFXM9TC3SPM8GVWG3MCJ;32;54
01H7HTRFXMAKVF6RR2NDXKYC64;98;17
01H7HTRFXMKKT0JHFDTDZRNAMB;70;88
01H7HTRFXMK22K1HSHT3H3NWWM;2;15
01H7HTRFXNAZKEJK9882QK0WR5;11;62
01H7HTRFXNNVVRQZ8GN5YSM37Q;22;96
01H7HTRFXN2C86WW0ZDP4R73NA;75;67
01H7HTRFXN3E04XQMS9QK1RR8B;84;22
01H7HTRFXPMP68X5EZKR80HY94;100;67
01H7HTRFXPWNNGEY1ZTT6QM8H3;80;47
01H7HTRFXPAK6R9J6N3Z03ZC2S;44;56
01H7HTRFXQMDSNHMSME052AHNN;72;96
01H7HTRFXQJ86NM5W8ZA9T6MX4;45;52
01H7HTRFXQSWP5RVS022W9VK5R;94;91
01H7HTRFXQYRC1RCJ4WP4V3P6R;52;22
01H7HTRFXRR437G1A7HEXMF94R;21;9
01H7HTRFXRX5HA2EH78DJ1BM3K;22;87
01H7HTRFXRB1EFVK2NNP0QDP3G;24;44
01H7HTRFXSNA7PMWXA0TRZBZ7M;60;5
01H7HTRFXSEGGFVEPGK5M8A3J6;60;79
01H7HTRFXSX5E15F46ZX9ZPMQ2;100;28
01H7HTRFXS1GKCT56YJ973KFFZ;98;94
01H7HTRFXT10XTD7VDSWR6GSD7;41;74
01H7HTRFXTGGDV7H0G467RYEBE;61;29
01H7HTRFXT7WXX0NMCACR4A9VF;31;22
01H7HTRFXV7K6MS5006P2VCB9Q;10;11
01H7HTRFXV7KKWA8CRB2NY99A1;52;41
01H7HTRFXVBQS8HSXEKVF5CY6J;45;16
01H7HTRFXV72XKJ8D9AEE4PST2;54;99
01H7HTRFXW3GVM1HMSBTY3200G;22;84
01H7HTRFXW1Q7C1YFZK9RSCCP6;51;55
01H7HTRFXW4BYW2YJ3CV2AJGSD;53;42
01H7HTRFXXD5291NWK7H24Z8RD;5;95
01H7HTRFXX1BZ64QESEK9074NC;7;36
01H7HTRFXX73VEQ2S3WVYZ420V;16;24
01H7HTRFXX60K7RNE3QX5P2XNV;48;51
01H7HTRFXYAZ6TCPFVRKRRA0SK;36;21
01H7HTRFXYYVX45YRSRVH3FPPQ;59;35
01H7HTRFXY6A2PN6W6SMJ669WK;28;23
01H7HTRFXY72C3QD876PZPFP1B;90;62
01H7HTRFXZXR783YAH96R5VYN8;56;66
01H7HTRFXZC63YN5R8XP7HA74J;33;90
01H7HTRFXZPKMRYXDY5P86XGGG;93;4
01H7HTRFY022DMS79SF8V6FMJ2;20;18
01H7HTRFY0EJRCXVM2DZRH67V3;91;98
01H7HTRFY0YRKD9S3RRQ611G61;29;95
01H7HTRFY0GX86JVNKSBHZ5EHV;68;32
01H7HTRFY1E1VVDXNNE6SWNSYS;99;51
01H7HTRFY1Y82YRSFK4VP2TPZ0;79;66
01H7HTRFY1DW8HCCP3YE91X5QG;14;79
01H7HTRFY1WMMKS1NZG3GPV1NS;94;98
01H7HTRFY2ZA7NRR0F9CQYRN3N;79;80
01H7HTRFY22J26Y501QGM3R4SB;44;30
01H7HTRFY26DN4A8XT3ZW4N7BA;56;8
01H7HTRFY3Y31C3JP8AEFSMGT4;64;7
01H7HTRFY33FW7AHJM0ZBZP57D;66;19
01H7HTRFY3XWM8WP9F6Y81FRF1;54;64
01H7HTRFY3V787Z7GPVQG66Q6F;97;6
01H7HTRFY4284RYAWVGM3HKEV2;97;35
01H7HTRFY4Q02ZFH03Z0ZCFPC5;64;80
01H7HTRFY4G841ENAAARQ8Q3GV;96;93
01H7HTRFY5Y8S3AH9Q1DAN667W;3;12
01H7HTRFY5JXBHTTVSTD0Y8J3C;86;6
01H7HTRFY5K2EVXHXKZJF2Z3AK;16;68
01H7HTRFY5TKNJDV41Z8KDK4H1;80;46
01H7HTRFY664T09VPB0CW7G12X;88;69
01H7HTRFY68PJR55DB93VRR64S;34;15
01H7HTRFY77FKSE90BWQWS2913;92;56
01H7HTRFY7EH8BME41EWBRJ3AT;29;12
01H7HTRFY845QXA4ZHWFBTVSZ3;86;75
01H7HTRFY8HP7FW88JQK2Z8P7V;17;69
01H7HTRFY8B3HT5Q1M3450M1TJ;48;53
01H7HTRFY9BJ5W7EZKBR8YXMHN;4;96
01H7HTRFY90P97J4SCZ0TDP0ZP;29;43
01H7HTRFY98J5F208FP6VTR3M9;29;57
01H7HTRFYAFWB8WM631CX20Z6R;91;96
01H7HTRFYA9K7WK0G9G2438C7K;5;99
01H7HTRFYAWTX8PA85PAVZQ1PV;10;47
01H7HTRFYBBBJSZP7WCYW2T54M;37;32
01H7HTRFYBFKSZ9YS22BANT9DR;39;71
01H7HTRFYBEDMC8P0218FNE10Q;57;28
01H7HTRFYB4ERAZ5EM87JD6085;26;64
01H7HTRFYC8PQK8CYYNG77MZ2R;86;37
01H7HTRFYCWS16CE3Y5TDBDBTB;71;15
01H7HTRFYCGJTRWFFDMVPX65YY;54;39
01H7HTRFYCWPWY1GH5NTRMEYVB;65;93
01H7HTRFYD2BQP86RBZ6VEK38T;58;56
01H7HTRFYDGHXZ4737QEJXRMGS;91;7
01H7HTRFYD4V9HZXXHFEVRD94E;47;60
01H7HTRFYEXYFA999Q6ZC9VKVC;87;9
01H7HTRFYEWJ5HT0AT753SPWZC;39;53
01H7HTRFYE0B9XEAZZACWR8EY7;17;6
01H7HTRFYETN0Z0RQR215FKKPE;99;23
01H7HTRFYFQAYAJ7Q6HR4ZXT8W;68;19
01H7HTRFYFC2P65YD46TA0CAP0;21;6
01H7HTRFYFHPMNCYPHGHSMM68X;28;89
01H7HTRFYGH30APWWQ6XGXG1V1;94;87
01H7HTRFYGMWP79R37BS0RYPZQ;62;40
01H7HTRFYGW6W1EWNGBYH0APCM;22;31
01H7HTRFYGD660N7NHJB6ZZVNF;41;63
01H7HTRFYHNA16VRCX5R7TPZCN;82;83
01H7HTRFYHGFV7JEF1BFMSS8GY;58;74
01H7HTRFYHDJA0N8858V3WTNXF;64;43
01H7HTRFYHXB3SWK2N831QQN2T;10;5
01H7HTRFYJ4VDSWY68XGDT6H07;1;44
01H7HTRFYJSKN2WPQF5NH7P3BP;80;95
01H7HTRFYJ94FB7NCMDVFT63D1;31;16
01H7HTRFYKZR1TG6EA82G7CBYG;72;52
01H7HTRFYK6G463HYTK5R2G5P1;43;5
01H7HTRFYKVBBP9Z02TA3VHSA4;34;50
01H7HTRFYKEQGV04T1RBY04RTV;2;95
01H7HTRFYME2TENXT7X31H01J4;29;18
01H7HTRFYM4RZV4ZVHYETJMZ48;49;82
01H7HTRFYMCMKHZZZ7D2HAGBSY;10;67
01H7HTRFYMZS7QQSX36D367J23;83;53
01H7HTRFYNENYERB3W2TRZT953;5;23
01H7HTRFYNEK3VKVKKG72FZYWJ;22;11
01H7HTRFYNSVJN3D9Q9R4AM25Z;22;5
01H7HTRFYNAJ71ZPSZQCSQ73MZ;19;45
01H7HTRFYPFDWTAJX6BRFJYKM8;48;3
01H7HTRFYPY6AZ4FM2ZV2EQ2M9;27;92
01H7HTRFYP1BN8GM1BR4TPW0NX;5;79
01H7HTRFYP600N2ME2TDD1YK7A;96;63
01H7HTRFYQZNVM3Y03SHX310NW;37;80
01H7HTRFYQVP46PA4A5GCP6GXG;44;26
01H7HTRFYQT8E7X26DET26H1ZR;47;6
01H7HTRFYRNVFSMTWNEXGB5QD1;19;92
01H7HTRFYRNX4GJRY9V89GCEXV;99;10
01H7HTRFYRN29FNMMGQZGRJNXH;29;91
01H7HTRFYRVGXEJX2KEQFN8528;99;12
01H7HTRFYS9ATQEK20Z0QQHB26;94;36
01H7HTRFYS26BN31MPJ0RY5KB4;88;60
01H7HTRFYS6C25Z9CA4TRKRN6E;90;62
01H7HTRFYSW6ZN4P4V6A88ZWWK;55;97
01H7HTRFYT2X2H0T5EHXZCCZYN;63;42
01H7HTRFYTP5KTG7V9CCS1Q2WG;8;64
01H7HTRFYT0JYGRZ1Y3GZ3A75D;12;76
01H7HTRFYTQ7VGCMGK590C4XE0;98;71
01H7HTRFYV7J0T0JA6XAFB5TG0;87;51
01H7HTRFYVTXRCFKBHWRV241ND;48;46
01H7HTRFYVGBT5RWF34Q1NZZBS;19;72
01H7HTRFYWZSST729FFKCJDQV1;85;15
01H7HTRFYWBJHJYEK3BEPGXJ3R;16;63
01H7HTRFYWA80RPWN92G916090;32;67
01H7HTRFYWJFY2K2XPPXRN99V2;2;72
01H7HTRFYXAWGRJF3B894KMGDB;88;61
01H7HTRFYXE3W9R75B3QP7TF95;76;77
01H7HTRFYXP4AED3KJK4PPQZ1R;32;79
01H7HTRFYXQ6DRF6FJGRCCE4TJ;28;67
01H7HTRFYYCSGPV91S8SRMEQ83;47;87
01H7HTRFYYTNT4E01FP36WDYP2;27;86
01H7HTRFYYBZGQ7CA8GSG1D3SW;19;29
01H7HTRFYYRSFXN9S9CBJBR26P;37;30
01H7HTRFYZ8A37TPWM00JSTQKP;21;36
01H7HTRFYZ954YJY3DA5B545QF;86;68
01H7HTRFYZWXX3DEPV2JY8F2ZR;97;93
01H7HTRFZ0JZYN1DMWTNMN6WKZ;72;41
01H7HTRFZ0Z8EA99NTH1FWYENF;24;14
01H7HTRFZ07SSR9KQTQTJXG5DA;21;79
01H7HTRFZ0QWBPKF17M6T0PEJ7;27;58
01H7HTRFZ19Y6BD46CY7D09QS9;88;72
01H7HTRFZ1BY9RBTE7DMKXX1YF;39;97
01H7HTRFZ1EABQ5Z5DZPNHSWJN;93;18
01H7HTRFZ2XPPF58Z77EBFBNEF;62;23
01H7HTRFZ2XVGF9JFF5WDEDJW2;57;10
01H7HTRFZ2GXRG2R62163KDYS9;73;33
01H7HTRFZ22ZFFKCJQ5214AZ5X;31;50
01H7HTRFZ359SJ87MVZ9T19VKB;94;26
01H7HTRFZ39V9C8SVZ925FMYAX;75;83
01H7HTRFZ344FYNVFDW48TYSH0;47;53
01H7HTRFZ47A61H8RE2DT77GGP;4;39
01H7HTRFZ4DCR24NV2V712XHKD;63;47
01H7HTRFZ4CDNB4BZBPWHF90BC;39;27
01H7HTRFZ53GS4F8FQBKMRKHSR;69;33
01H7HTRFZ5HZQSZT8JGCBY3KC9;36;25
01H7HTRFZ5D8A7RJ7MSKAP4DFH;88;14
01H7HTRFZ548MR6EH98KQN6WWS;94;27
01H7HTRFZ6MZRM2Y3N2E9HS41Z;69;75
01H7HTRFZ6Q8K80N91VGS3B7PY;52;1
01H7HTRFZ65MKEKC1ZY0SB21DW;54;40
01H7HTRFZ759P246BZB5JRV1D3;100;20
01H7HTRFZ7Q4QHJ3KHGMDHHJ56;15;91
01H7HTRFZ7F765E4D7Y060FGQE;60;4
01H7HTRFZ7T98KPMS4DWV8JY5Q;9;63
01H7HTRFZ8VGZK94HN8A89R38Z;5;95
01H7HTRFZ893FJ3P8WAKKVCJPE;85;60
01H7HTRFZ84QP369P94SYNR5WB;24;38
01H7HTRFZ97BD159P5612D6AGR;93;25
01H7HTRFZ90G948F1YJB57FRET;97;35
01H7HTRFZ91NBVZSN1HM9K2RAE;95;52
01H7HTRFZ9H96X2K93WP9NKWRM;23;3
01H7HTRFZA2VPZQ355VWJSJ7DB;20;37
01H7HTRFZAHJKHY07GDXHJFHKP;9;74
01H7HTRFZAZZ5JGX0YFTBCWNHF;56;75
01H7HTRFZB4VG4JRC9MX1SDFH5;56;62
01H7HTRFZBHFAJTXHF38Y4PZ2S;12;36
01H7HTRFZBKRW90STRFTGTNQ0C;77;18
01H7HTRFZC4BCZKYKWY8GXFN2W;80;31
01H7HTRFZCBD56G547RJWFFRPY;16;52
01H7HTRFZCG8QADZ7X9HNSS2AE;80;69
01H7HTRFZCT92NT4JEK5WGY75A;37;41
01H7HTRFZDXACP15117QZD7VFP;24;21
01H7HTRFZDJJFNTC05T5ED60BT;97;63
01H7HTRFZDFPFZ9NPRZE94R1D5;78;56
01H7HTRFZEWKFD3B7HZWMHSNBV;13;40
01H7HTRFZESTQ1YG34P0RM0T5Y;39;85
01H7HTRFZEVCJZ3590EBJ2GV1T;30;34
01H7HTRFZEZH5HW0D6YVHGAEZ3;86;34
01H7HTRFZFZB0DRYZRJTYXKX92;20;47
01H7HTRFZF9N2EQ9YDC5ABTJYZ;20;77
01H7HTRFZFD8VXTGNPQ0DH5GAF;34;53
01H7HTRFZGXZQS7ANTPKZZTSXQ;23;53
01H7HTRFZGTFXQE462T5MC3C77;88;95
01H7HTRFZGJVHKEYYMWC0YYV58;70;65
01H7HTRFZHSV8MDHGEXS4YRDN6;85;64
01H7HTRFZHPHWC1EVETJ3MNVGF;20;90
01H7HTRFZHBF1ADTH51G6RHGF9;19;63
01H7HTRFZHQFB3PXTXSSJ2ZFED;62;97
01H7HTRFZJ75E0B29YQR74V486;64;78
01H7HTRFZJGRD1XQZS820933RH;83;62
01H7HTRFZJZ5G5SPQYR0PTF37M;41;87
01H7HTRFZJGTMQ4KDHF2PDRWS9;58;56
01H7HTRFZKTCVKBN32Z7JXNYZ6;74;24
01H7HTRFZK9SSSFA8JNJX4VXYM;71;17
01H7HTRFZKFHJ8J4XT4Z0067WV;57;3
01H7HTRFZMAMPEWKS1JFJA5YRJ;98;31
01H7HTRFZMWKT12E26CVYG23KF;75;20
01H7HTRFZM1AHZQC9NMWPQH25Z;92;14
01H7HTRFZM6CPK404TYZ6SS87J;97;57
01H7HTRFZNNEYCEWK8EX35MWTA;94;11
01H7HTRFZNN23A0YGGWQ369QHE;71;89
01H7HTRFZNV4KETPM9ZHJVKBP2;24;55
01H7HTRFZP5KG93N150HWTG413;74;49
01H7HTRFZPQK49EFPAYQ8QB2KJ;13;54
01H7HTRFZP96MPCWPFHR2497T7;91;91
01H7HTRFZPSX9GHZXFZGRATVKD;89;17
01H7HTRFZQBTRHZJVA08YJDY63;75;32
01H7HTRFZQJ357DCJ82F2DDV3B;62;22
01H7HTRFZQ1AMF10TV3RNATERR;12;74
01H7HTRFZRYNPGQQXNFYV0WF0P;60;60
01H7HTRFZR10TVDHDK0G370Q1K;11;30
01H7HTRFZRD26TD0SFXX2RHV9S;14;55
01H7HTRFZRF8KK2K7CGJ5S8KZX;39;20
01H7HTRFZSBAQ7Q0FWBFXX96ZH;68;80
01H7HTRFZS225BTJ3M3Z2ZRZTT;78;78
01H7HTRFZSDG7CR2FVC5W039QH;59;20
01H7HTRFZTQZ1YVEX8KGF2GVEJ;62;66
01H7HTRFZTDYB113ZDKHHBSFM4;56;82
01H7HTRFZTR00NYZ8GSKR17BRS;57;30
01H7HTRFZT5ZNZ9X5TVFTMW1ZK;10;24
01H7HTRFZV3EBYCQ00NZFCDJ21;54;44
01H7HTRFZVMVNV64C7PTEJSV6C;15;21
01H7HTRFZV9W2AH2FCVFANJ6BX;52;42
01H7HTRFZWCP3BM3JTKX2VQEVQ;80;76
01H7HTRFZWTXB351DAWX5G2KJZ;39;51
01H7HTRFZW9KHCF9SWV1EHZVNP;65;58
01H7HTRFZW1VKGTT3DSX978Q6D;52;12
01H7HTRFZXMTSG7S87FACPC3EE;15;3
01H7HTRFZXJQ7HNDBBMFY9WE7P;63;44
01H7HTRFZX2XXJEXAFKRA5A7HW;18;95
01H7HTRFZXCQFSCCFJ9KTP29NH;83;19
01H7HTRFZYDGPK43GD6726205K;98;72
01H7HTRFZYZNW3MMA6AN12D0PV;74;78
